Datetime,AEP_MW,temp_mean,load_lag_1,load_lag_2,load_lag_3,load_lag_7,day_of_week,is_weekend,target
2016-11-27,13524.291666666666,3.5,13104.666666666666,12370.541666666666,12148.75,14419.5,6,1,14873.541666666666
2016-11-28,14873.541666666666,7.6,13524.291666666666,13104.666666666666,12370.541666666666,15730.958333333334,0,0,13803.958333333334
2016-11-29,13803.958333333334,12.1,14873.541666666666,13524.291666666666,13104.666666666666,15896.333333333334,1,0,13746.583333333334
2016-11-30,13746.583333333334,12.2,13803.958333333334,14873.541666666666,13524.291666666666,15305.541666666666,2,0,14889.416666666666
2016-12-01,14889.416666666666,4.3,13746.583333333334,13803.958333333334,14873.541666666666,12148.75,3,0,15458.25
2016-12-02,15458.25,3.2,14889.416666666666,13746.583333333334,13803.958333333334,12370.541666666666,4,0,14434.791666666666
2016-12-03,14434.791666666666,1.5,15458.25,14889.416666666666,13746.583333333334,13104.666666666666,5,1,14279.666666666666
2016-12-04,14279.666666666666,2.0,14434.791666666666,15458.25,14889.416666666666,13524.291666666666,6,1,15108.541666666666
2016-12-05,15108.541666666666,2.8,14279.666666666666,14434.791666666666,15458.25,14873.541666666666,0,0,15702.5
2016-12-06,15702.5,3.8,15108.541666666666,14279.666666666666,14434.791666666666,13803.958333333334,1,0,15610.5
2016-12-07,15610.5,0.9,15702.5,15108.541666666666,14279.666666666666,13746.583333333334,2,0,16817.125
2016-12-08,16817.125,-2.9,15610.5,15702.5,15108.541666666666,14889.416666666666,3,0,17770.916666666668
2016-12-09,17770.916666666668,-4.2,16817.125,15610.5,15702.5,15458.25,4,0,16853.416666666668
2016-12-10,16853.416666666668,-4.0,17770.916666666668,16817.125,15610.5,14434.791666666666,5,1,15828.583333333334
2016-12-11,15828.583333333334,-1.1,16853.416666666668,17770.916666666668,16817.125,14279.666666666666,6,1,15836.333333333334
2016-12-12,15836.333333333334,1.2,15828.583333333334,16853.416666666668,17770.916666666668,15108.541666666666,0,0,16492.708333333332
2016-12-13,16492.708333333332,-1.5,15836.333333333334,15828.583333333334,16853.416666666668,15702.5,1,0,17156.0
2016-12-14,17156.0,-7.7,16492.708333333332,15836.333333333334,15828.583333333334,15610.5,2,0,19246.625
2016-12-15,19246.625,-14.0,17156.0,16492.708333333332,15836.333333333334,16817.125,3,0,19561.0
2016-12-16,19561.0,-9.6,19246.625,17156.0,16492.708333333332,17770.916666666668,4,0,15788.0
2016-12-17,15788.0,4.8,19561.0,19246.625,17156.0,16853.416666666668,5,1,14945.666666666666
2016-12-18,14945.666666666666,-2.6,15788.0,19561.0,19246.625,15828.583333333334,6,1,17811.458333333332
2016-12-19,17811.458333333332,-5.9,14945.666666666666,15788.0,19561.0,15836.333333333334,0,0,18080.125
2016-12-20,18080.125,-3.9,17811.458333333332,14945.666666666666,15788.0,16492.708333333332,1,0,17110.208333333332
2016-12-21,17110.208333333332,-1.2,18080.125,17811.458333333332,14945.666666666666,17156.0,2,0,15903.708333333334
2016-12-22,15903.708333333334,0.5,17110.208333333332,18080.125,17811.458333333332,19246.625,3,0,15518.208333333334
2016-12-23,15518.208333333334,-0.2,15903.708333333334,17110.208333333332,18080.125,19561.0,4,0,13265.833333333334
2016-12-24,13265.833333333334,4.3,15518.208333333334,15903.708333333334,17110.208333333332,15788.0,5,1,12179.375
2016-12-25,12179.375,2.9,13265.833333333334,15518.208333333334,15903.708333333334,14945.666666666666,6,1,12242.375
2016-12-26,12242.375,13.1,12179.375,13265.833333333334,15518.208333333334,17811.458333333332,0,0,13476.041666666666
2016-12-27,13476.041666666666,4.2,12242.375,12179.375,13265.833333333334,18080.125,1,0,14898.583333333334
2016-12-28,14898.583333333334,0.4,13476.041666666666,12242.375,12179.375,17110.208333333332,2,0,14844.625
2016-12-29,14844.625,2.4,14898.583333333334,13476.041666666666,12242.375,15903.708333333334,3,0,15584.083333333334
2016-12-30,15584.083333333334,-1.1,14844.625,14898.583333333334,13476.041666666666,15518.208333333334,4,0,14979.375
2016-12-31,14979.375,2.3,15584.083333333334,14844.625,14898.583333333334,13265.833333333334,5,1,13072.75
2017-01-01,13072.75,2.6,14979.375,15584.083333333334,14844.625,12179.375,6,1,13478.583333333334
2017-01-02,13478.583333333334,7.6,13072.75,14979.375,15584.083333333334,12242.375,0,0,14456.666666666666
2017-01-03,14456.666666666666,10.1,13478.583333333334,13072.75,14979.375,13476.041666666666,1,0,15641.958333333334
2017-01-04,15641.958333333334,-1.1,14456.666666666666,13478.583333333334,13072.75,14898.583333333334,2,0,18105.375
2017-01-05,18105.375,-6.3,15641.958333333334,14456.666666666666,13478.583333333334,14844.625,3,0,18707.666666666668
2017-01-06,18707.666666666668,-11.0,18105.375,15641.958333333334,14456.666666666666,15584.083333333334,4,0,18748.791666666668
2017-01-07,18748.791666666668,-12.1,18707.666666666668,18105.375,15641.958333333334,14979.375,5,1,18945.208333333332
2017-01-08,18945.208333333332,-10.5,18748.791666666668,18707.666666666668,18105.375,13072.75,6,1,19590.416666666668
2017-01-09,19590.416666666668,-5.2,18945.208333333332,18748.791666666668,18707.666666666668,13478.583333333334,0,0,17432.958333333332
2017-01-10,17432.958333333332,3.5,19590.416666666668,18945.208333333332,18748.791666666668,14456.666666666666,1,0,15563.375
2017-01-11,15563.375,6.6,17432.958333333332,19590.416666666668,18945.208333333332,15641.958333333334,2,0,14392.0
2017-01-12,14392.0,12.2,15563.375,17432.958333333332,19590.416666666668,18105.375,3,0,15113.833333333334
2017-01-13,15113.833333333334,0.1,14392.0,15563.375,17432.958333333332,18707.666666666668,4,0,14723.166666666666
2017-01-14,14723.166666666666,-0.6,15113.833333333334,14392.0,15563.375,18748.791666666668,5,1,14149.083333333334
2017-01-15,14149.083333333334,-0.1,14723.166666666666,15113.833333333334,14392.0,18945.208333333332,6,1,15255.041666666666
2017-01-16,15255.041666666666,2.3,14149.083333333334,14723.166666666666,15113.833333333334,19590.416666666668,0,0,14610.416666666666
2017-01-17,14610.416666666666,11.4,15255.041666666666,14149.083333333334,14723.166666666666,17432.958333333332,1,0,14785.791666666666
2017-01-18,14785.791666666666,4.9,14610.416666666666,15255.041666666666,14149.083333333334,15563.375,2,0,15216.25
2017-01-19,15216.25,4.7,14785.791666666666,14610.416666666666,15255.041666666666,14392.0,3,0,14461.375
2017-01-20,14461.375,9.1,15216.25,14785.791666666666,14610.416666666666,15113.833333333334,4,0,12891.375
2017-01-21,12891.375,10.7,14461.375,15216.25,14785.791666666666,14723.166666666666,5,1,12295.541666666666
2017-01-22,12295.541666666666,12.0,12891.375,14461.375,15216.25,14149.083333333334,6,1,14428.125
2017-01-23,14428.125,9.5,12295.541666666666,12891.375,14461.375,15255.041666666666,0,0,15152.833333333334
2017-01-24,15152.833333333334,5.4,14428.125,12295.541666666666,12891.375,14610.416666666666,1,0,14862.458333333334
2017-01-25,14862.458333333334,6.3,15152.833333333334,14428.125,12295.541666666666,14785.791666666666,2,0,15467.083333333334
2017-01-26,15467.083333333334,2.7,14862.458333333334,15152.833333333334,14428.125,15216.25,3,0,16730.041666666668
2017-01-27,16730.041666666668,-0.3,15467.083333333334,14862.458333333334,15152.833333333334,14461.375,4,0,15610.25
2017-01-28,15610.25,-1.0,16730.041666666668,15467.083333333334,14862.458333333334,12891.375,5,1,15086.375
2017-01-29,15086.375,-1.3,15610.25,16730.041666666668,15467.083333333334,12295.541666666666,6,1,17173.0
2017-01-30,17173.0,-3.3,15086.375,15610.25,16730.041666666668,14428.125,0,0,16404.333333333332
2017-01-31,16404.333333333332,3.5,17173.0,15086.375,15610.25,15152.833333333334,1,0,15445.541666666666
2017-02-01,15445.541666666666,2.7,16404.333333333332,17173.0,15086.375,14862.458333333334,2,0,16124.625
2017-02-02,16124.625,-1.6,15445.541666666666,16404.333333333332,17173.0,15467.083333333334,3,0,17208.916666666668
2017-02-03,17208.916666666668,-4.4,16124.625,15445.541666666666,16404.333333333332,16730.041666666668,4,0,16685.916666666668
2017-02-04,16685.916666666668,-4.5,17208.916666666668,16124.625,15445.541666666666,15610.25,5,1,14494.041666666666
2017-02-05,14494.041666666666,2.6,16685.916666666668,17208.916666666668,16124.625,15086.375,6,1,15143.083333333334
2017-02-06,15143.083333333334,3.8,14494.041666666666,16685.916666666668,17208.916666666668,17173.0,0,0,14051.25
2017-02-07,14051.25,13.3,15143.083333333334,14494.041666666666,16685.916666666668,16404.333333333332,1,0,14326.333333333334
2017-02-08,14326.333333333334,5.4,14051.25,15143.083333333334,14494.041666666666,15445.541666666666,2,0,16904.208333333332
2017-02-09,16904.208333333332,-4.7,14326.333333333334,14051.25,15143.083333333334,16124.625,3,0,17463.625
2017-02-10,17463.625,-2.8,16904.208333333332,14326.333333333334,14051.25,17208.916666666668,4,0,13688.708333333334
2017-02-11,13688.708333333334,9.4,17463.625,16904.208333333332,14326.333333333334,16685.916666666668,5,1,12408.791666666666
2017-02-12,12408.791666666666,9.5,13688.708333333334,17463.625,16904.208333333332,14494.041666666666,6,1,15168.625
2017-02-13,15168.625,1.6,12408.791666666666,13688.708333333334,17463.625,15143.083333333334,0,0,15534.416666666666
2017-02-14,15534.416666666666,4.2,15168.625,12408.791666666666,13688.708333333334,14051.25,1,0,15629.916666666666
2017-02-15,15629.916666666666,1.9,15534.416666666666,15168.625,12408.791666666666,14326.333333333334,2,0,16364.25
2017-02-16,16364.25,-1.2,15629.916666666666,15534.416666666666,15168.625,16904.208333333332,3,0,14809.833333333334
2017-02-17,14809.833333333334,5.6,16364.25,15629.916666666666,15534.416666666666,17463.625,4,0,12824.041666666666
2017-02-18,12824.041666666666,10.5,14809.833333333334,16364.25,15629.916666666666,13688.708333333334,5,1,12189.541666666666
2017-02-19,12189.541666666666,9.7,12824.041666666666,14809.833333333334,16364.25,12408.791666666666,6,1,13984.291666666666
2017-02-20,13984.291666666666,7.5,12189.541666666666,12824.041666666666,14809.833333333334,15168.625,0,0,13722.875
2017-02-21,13722.875,11.7,13984.291666666666,12189.541666666666,12824.041666666666,15534.416666666666,1,0,13582.75
2017-02-22,13582.75,13.2,13722.875,13984.291666666666,12189.541666666666,15629.916666666666,2,0,13437.333333333334
2017-02-23,13437.333333333334,15.2,13582.75,13722.875,13984.291666666666,16364.25,3,0,13111.625
2017-02-24,13111.625,16.8,13437.333333333334,13582.75,13722.875,14809.833333333334,4,0,12827.291666666666
2017-02-25,12827.291666666666,4.9,13111.625,13437.333333333334,13582.75,12824.041666666666,5,1,13831.625
2017-02-26,13831.625,1.0,12827.291666666666,13111.625,13437.333333333334,12189.541666666666,6,1,15041.166666666666
2017-02-27,15041.166666666666,5.0,13831.625,12827.291666666666,13111.625,13984.291666666666,0,0,14634.541666666666
2017-02-28,14634.541666666666,8.5,15041.166666666666,13831.625,12827.291666666666,13722.875,1,0,13479.25
2017-03-01,13479.25,12.8,14634.541666666666,15041.166666666666,13831.625,13582.75,2,0,15126.0
2017-03-02,15126.0,1.9,13479.25,14634.541666666666,15041.166666666666,13437.333333333334,3,0,15974.083333333334
2017-03-03,15974.083333333334,-1.8,15126.0,13479.25,14634.541666666666,13111.625,4,0,15212.0
2017-03-04,15212.0,-2.7,15974.083333333334,15126.0,13479.25,12827.291666666666,5,1,13922.0
2017-03-05,13922.0,3.5,15212.0,15974.083333333334,15126.0,13831.625,6,1,14497.541666666666
2017-03-06,14497.541666666666,10.0,13922.0,15212.0,15974.083333333334,15041.166666666666,0,0,14013.25
2017-03-07,14013.25,12.0,14497.541666666666,13922.0,15212.0,14634.541666666666,1,0,14046.708333333334
2017-03-08,14046.708333333334,9.0,14013.25,14497.541666666666,13922.0,13479.25,2,0,14087.583333333334
2017-03-09,14087.583333333334,8.3,14046.708333333334,14013.25,14497.541666666666,15126.0,3,0,14854.291666666666
2017-03-10,14854.291666666666,0.7,14087.583333333334,14046.708333333334,14013.25,15974.083333333334,4,0,15198.958333333334
2017-03-11,15198.958333333334,-4.3,14854.291666666666,14087.583333333334,14046.708333333334,15212.0,5,1,14708.565217391304
2017-03-12,14708.565217391304,-3.3,15198.958333333334,14854.291666666666,14087.583333333334,13922.0,6,1,16282.208333333334
2017-03-13,16282.208333333334,-0.6,14708.565217391304,15198.958333333334,14854.291666666666,14497.541666666666,0,0,17157.0
2017-03-14,17157.0,-4.0,16282.208333333334,14708.565217391304,15198.958333333334,14013.25,1,0,18382.5
2017-03-15,18382.5,-4.5,17157.0,16282.208333333334,14708.565217391304,14046.708333333334,2,0,17116.833333333332
2017-03-16,17116.833333333332,-1.4,18382.5,17157.0,16282.208333333334,14087.583333333334,3,0,16864.25
2017-03-17,16864.25,-0.6,17116.833333333332,18382.5,17157.0,14854.291666666666,4,0,14078.75
2017-03-18,14078.75,4.9,16864.25,17116.833333333332,18382.5,15198.958333333334,5,1,13611.0
2017-03-19,13611.0,4.0,14078.75,16864.25,17116.833333333332,14708.565217391304,6,1,15226.958333333334
2017-03-20,15226.958333333334,3.9,13611.0,14078.75,16864.25,16282.208333333334,0,0,14066.791666666666
2017-03-21,14066.791666666666,8.9,15226.958333333334,13611.0,14078.75,17157.0,1,0,14689.916666666666
2017-03-22,14689.916666666666,-0.0,14066.791666666666,15226.958333333334,13611.0,18382.5,2,0,15345.125
2017-03-23,15345.125,2.2,14689.916666666666,14066.791666666666,15226.958333333334,17116.833333333332,3,0,13651.666666666666
2017-03-24,13651.666666666666,14.2,15345.125,14689.916666666666,14066.791666666666,16864.25,4,0,11765.458333333334
2017-03-25,11765.458333333334,16.8,13651.666666666666,15345.125,14689.916666666666,14078.75,5,1,11606.916666666666
2017-03-26,11606.916666666666,14.4,11765.458333333334,13651.666666666666,15345.125,13611.0,6,1,13129.5
2017-03-27,13129.5,13.8,11606.916666666666,11765.458333333334,13651.666666666666,15226.958333333334,0,0,13322.791666666666
2017-03-28,13322.791666666666,12.5,13129.5,11606.916666666666,11765.458333333334,14066.791666666666,1,0,13404.0
2017-03-29,13404.0,10.0,13322.791666666666,13129.5,11606.916666666666,14689.916666666666,2,0,13592.791666666666
2017-03-30,13592.791666666666,14.2,13404.0,13322.791666666666,13129.5,15345.125,3,0,13350.0
2017-03-31,13350.0,12.9,13592.791666666666,13404.0,13322.791666666666,13651.666666666666,4,0,12569.208333333334
2017-04-01,12569.208333333334,6.8,13350.0,13592.791666666666,13404.0,11765.458333333334,5,1,12040.416666666666
2017-04-02,12040.416666666666,8.5,12569.208333333334,13350.0,13592.791666666666,11606.916666666666,6,1,13381.333333333334
2017-04-03,13381.333333333334,12.8,12040.416666666666,12569.208333333334,13350.0,13129.5,0,0,13266.916666666666
2017-04-04,13266.916666666666,14.0,13381.333333333334,12040.416666666666,12569.208333333334,13322.791666666666,1,0,13384.916666666666
2017-04-05,13384.916666666666,12.7,13266.916666666666,13381.333333333334,12040.416666666666,13404.0,2,0,13849.791666666666
2017-04-06,13849.791666666666,8.2,13384.916666666666,13266.916666666666,13381.333333333334,13592.791666666666,3,0,14718.25
2017-04-07,14718.25,4.6,13849.791666666666,13384.916666666666,13266.916666666666,13350.0,4,0,12897.791666666666
2017-04-08,12897.791666666666,6.6,14718.25,13849.791666666666,13384.916666666666,12569.208333333334,5,1,11910.041666666666
2017-04-09,11910.041666666666,12.2,12897.791666666666,14718.25,13849.791666666666,12040.416666666666,6,1,13136.75
2017-04-10,13136.75,17.6,11910.041666666666,12897.791666666666,14718.25,13381.333333333334,0,0,13179.208333333334
2017-04-11,13179.208333333334,15.8,13136.75,11910.041666666666,12897.791666666666,13266.916666666666,1,0,12967.666666666666
2017-04-12,12967.666666666666,12.0,13179.208333333334,13136.75,11910.041666666666,13384.916666666666,2,0,13001.791666666666
2017-04-13,13001.791666666666,12.6,12967.666666666666,13179.208333333334,13136.75,13849.791666666666,3,0,12194.541666666666
2017-04-14,12194.541666666666,14.9,13001.791666666666,12967.666666666666,13179.208333333334,14718.25,4,0,11618.458333333334
2017-04-15,11618.458333333334,18.6,12194.541666666666,13001.791666666666,12967.666666666666,12897.791666666666,5,1,11400.291666666666
2017-04-16,11400.291666666666,19.3,11618.458333333334,12194.541666666666,13001.791666666666,11910.041666666666,6,1,12955.708333333334
2017-04-17,12955.708333333334,15.9,11400.291666666666,11618.458333333334,12194.541666666666,13136.75,0,0,13090.208333333334
2017-04-18,13090.208333333334,15.4,12955.708333333334,11400.291666666666,11618.458333333334,13179.208333333334,1,0,13267.333333333334
2017-04-19,13267.333333333334,18.8,13090.208333333334,12955.708333333334,11400.291666666666,12967.666666666666,2,0,13784.75
2017-04-20,13784.75,20.1,13267.333333333334,13090.208333333334,12955.708333333334,13001.791666666666,3,0,13067.416666666666
2017-04-21,13067.416666666666,15.1,13784.75,13267.333333333334,13090.208333333334,12194.541666666666,4,0,11865.041666666666
2017-04-22,11865.041666666666,9.9,13067.416666666666,13784.75,13267.333333333334,11618.458333333334,5,1,11660.375
2017-04-23,11660.375,11.7,11865.041666666666,13067.416666666666,13784.75,11400.291666666666,6,1,13140.041666666666
2017-04-24,13140.041666666666,13.1,11660.375,11865.041666666666,13067.416666666666,12955.708333333334,0,0,13244.916666666666
2017-04-25,13244.916666666666,16.0,13140.041666666666,11660.375,11865.041666666666,13090.208333333334,1,0,13665.25
2017-04-26,13665.25,19.0,13244.916666666666,13140.041666666666,11660.375,13267.333333333334,2,0,13336.125
2017-04-27,13336.125,18.9,13665.25,13244.916666666666,13140.041666666666,13784.75,3,0,13030.208333333334
2017-04-28,13030.208333333334,14.0,13336.125,13665.25,13244.916666666666,13067.416666666666,4,0,12469.833333333334
2017-04-29,12469.833333333334,18.2,13030.208333333334,13336.125,13665.25,11865.041666666666,5,1,12555.25
2017-04-30,12555.25,21.4,12469.833333333334,13030.208333333334,13336.125,11660.375,6,1,13298.0
2017-05-01,13298.0,18.4,12555.25,12469.833333333334,13030.208333333334,13140.041666666666,0,0,12654.125
2017-05-02,12654.125,11.8,13298.0,12555.25,12469.833333333334,13244.916666666666,1,0,12643.083333333334
2017-05-03,12643.083333333334,10.3,12654.125,13298.0,12555.25,13665.25,2,0,12929.833333333334
2017-05-04,12929.833333333334,12.6,12643.083333333334,12654.125,13298.0,13336.125,3,0,12976.083333333334
2017-05-05,12976.083333333334,10.1,12929.833333333334,12643.083333333334,12654.125,13030.208333333334,4,0,11879.958333333334
2017-05-06,11879.958333333334,10.1,12976.083333333334,12929.833333333334,12643.083333333334,12469.833333333334,5,1,11561.625
2017-05-07,11561.625,9.2,11879.958333333334,12976.083333333334,12929.833333333334,12555.25,6,1,13295.541666666666
2017-05-08,13295.541666666666,8.0,11561.625,11879.958333333334,12976.083333333334,13298.0,0,0,13404.291666666666
2017-05-09,13404.291666666666,9.9,13295.541666666666,11561.625,11879.958333333334,12654.125,1,0,13377.583333333334
2017-05-10,13377.583333333334,15.4,13404.291666666666,13295.541666666666,11561.625,12643.083333333334,2,0,13381.125
2017-05-11,13381.125,16.5,13377.583333333334,13404.291666666666,13295.541666666666,12929.833333333334,3,0,12797.0
2017-05-12,12797.0,14.1,13381.125,13377.583333333334,13404.291666666666,12976.083333333334,4,0,11719.916666666666
2017-05-13,11719.916666666666,14.0,12797.0,13381.125,13377.583333333334,11879.958333333334,5,1,11488.666666666666
2017-05-14,11488.666666666666,18.5,11719.916666666666,12797.0,13381.125,11561.625,6,1,13348.291666666666
2017-05-15,13348.291666666666,16.5,11488.666666666666,11719.916666666666,12797.0,13295.541666666666,0,0,14312.541666666666
2017-05-16,14312.541666666666,20.7,13348.291666666666,11488.666666666666,11719.916666666666,13404.291666666666,1,0,15258.75
2017-05-17,15258.75,23.2,14312.541666666666,13348.291666666666,11488.666666666666,13377.583333333334,2,0,15567.333333333334
2017-05-18,15567.333333333334,23.5,15258.75,14312.541666666666,13348.291666666666,13381.125,3,0,14575.25
2017-05-19,14575.25,20.8,15567.333333333334,15258.75,14312.541666666666,12797.0,4,0,12929.041666666666
2017-05-20,12929.041666666666,18.8,14575.25,15567.333333333334,15258.75,11719.916666666666,5,1,12105.5
2017-05-21,12105.5,20.4,12929.041666666666,14575.25,15567.333333333334,11488.666666666666,6,1,13236.916666666666
2017-05-22,13236.916666666666,15.6,12105.5,12929.041666666666,14575.25,13348.291666666666,0,0,13268.833333333334
2017-05-23,13268.833333333334,16.9,13236.916666666666,12105.5,12929.041666666666,14312.541666666666,1,0,13192.416666666666
2017-05-24,13192.416666666666,17.2,13268.833333333334,13236.916666666666,12105.5,15258.75,2,0,13150.75
2017-05-25,13150.75,16.3,13192.416666666666,13268.833333333334,13236.916666666666,15567.333333333334,3,0,13075.166666666666
2017-05-26,13075.166666666666,18.3,13150.75,13192.416666666666,13268.833333333334,14575.25,4,0,12365.083333333334
2017-05-27,12365.083333333334,20.6,13075.166666666666,13150.75,13192.416666666666,12929.041666666666,5,1,12043.0
2017-05-28,12043.0,20.6,12365.083333333334,13075.166666666666,13150.75,12105.5,6,1,12430.625
2017-05-29,12430.625,20.6,12043.0,12365.083333333334,13075.166666666666,13236.916666666666,0,0,14005.416666666666
2017-05-30,14005.416666666666,19.7,12430.625,12043.0,12365.083333333334,13268.833333333334,1,0,13856.625
2017-05-31,13856.625,17.7,14005.416666666666,12430.625,12043.0,13192.416666666666,2,0,13882.791666666666
2017-06-01,13882.791666666666,17.9,13856.625,14005.416666666666,12430.625,13150.75,3,0,13945.875
2017-06-02,13945.875,19.3,13882.791666666666,13856.625,14005.416666666666,13075.166666666666,4,0,13193.875
2017-06-03,13193.875,20.8,13945.875,13882.791666666666,13856.625,12365.083333333334,5,1,13421.208333333334
2017-06-04,13421.208333333334,22.1,13193.875,13945.875,13882.791666666666,12043.0,6,1,14611.541666666666
2017-06-05,14611.541666666666,21.3,13421.208333333334,13193.875,13945.875,12430.625,0,0,13734.208333333334
2017-06-06,13734.208333333334,16.5,14611.541666666666,13421.208333333334,13193.875,14005.416666666666,1,0,13061.333333333334
2017-06-07,13061.333333333334,15.2,13734.208333333334,14611.541666666666,13421.208333333334,13856.625,2,0,13475.458333333334
2017-06-08,13475.458333333334,16.6,13061.333333333334,13734.208333333334,14611.541666666666,13882.791666666666,3,0,13821.625
2017-06-09,13821.625,19.7,13475.458333333334,13061.333333333334,13734.208333333334,13945.875,4,0,13816.666666666666
2017-06-10,13816.666666666666,22.7,13821.625,13475.458333333334,13061.333333333334,13193.875,5,1,14427.916666666666
2017-06-11,14427.916666666666,24.4,13816.666666666666,13821.625,13475.458333333334,13421.208333333334,6,1,16870.708333333332
2017-06-12,16870.708333333332,25.3,14427.916666666666,13816.666666666666,13821.625,14611.541666666666,0,0,16815.25
2017-06-13,16815.25,24.5,16870.708333333332,14427.916666666666,13816.666666666666,13734.208333333334,1,0,16391.25
2017-06-14,16391.25,24.5,16815.25,16870.708333333332,14427.916666666666,13061.333333333334,2,0,16518.125
2017-06-15,16518.125,23.2,16391.25,16815.25,16870.708333333332,13475.458333333334,3,0,16356.166666666666
2017-06-16,16356.166666666666,24.7,16518.125,16391.25,16815.25,13821.625,4,0,15586.416666666666
2017-06-17,15586.416666666666,25.7,16356.166666666666,16518.125,16391.25,13816.666666666666,5,1,15142.708333333334
2017-06-18,15142.708333333334,24.7,15586.416666666666,16356.166666666666,16518.125,14427.916666666666,6,1,15231.416666666666
2017-06-19,15231.416666666666,21.9,15142.708333333334,15586.416666666666,16356.166666666666,16870.708333333332,0,0,14717.916666666666
2017-06-20,14717.916666666666,20.9,15231.416666666666,15142.708333333334,15586.416666666666,16815.25,1,0,15386.875
2017-06-21,15386.875,22.4,14717.916666666666,15231.416666666666,15142.708333333334,16391.25,2,0,16341.833333333334
2017-06-22,16341.833333333334,24.8,15386.875,14717.916666666666,15231.416666666666,16518.125,3,0,15574.416666666666
2017-06-23,15574.416666666666,22.4,16341.833333333334,15386.875,14717.916666666666,16356.166666666666,4,0,13811.125
2017-06-24,13811.125,20.6,15574.416666666666,16341.833333333334,15386.875,15586.416666666666,5,1,12561.208333333334
2017-06-25,12561.208333333334,18.3,13811.125,15574.416666666666,16341.833333333334,15142.708333333334,6,1,13500.583333333334
2017-06-26,13500.583333333334,17.0,12561.208333333334,13811.125,15574.416666666666,15231.416666666666,0,0,13622.125
2017-06-27,13622.125,16.9,13500.583333333334,12561.208333333334,13811.125,14717.916666666666,1,0,13941.458333333334
2017-06-28,13941.458333333334,18.8,13622.125,13500.583333333334,12561.208333333334,15386.875,2,0,15707.916666666666
2017-06-29,15707.916666666666,22.7,13941.458333333334,13622.125,13500.583333333334,16341.833333333334,3,0,16202.916666666666
2017-06-30,16202.916666666666,24.2,15707.916666666666,13941.458333333334,13622.125,15574.416666666666,4,0,14779.125
2017-07-01,14779.125,23.7,16202.916666666666,15707.916666666666,13941.458333333334,13811.125,5,1,14422.583333333334
2017-07-02,14422.583333333334,23.0,14779.125,16202.916666666666,15707.916666666666,12561.208333333334,6,1,15035.25
2017-07-03,15035.25,23.6,14422.583333333334,14779.125,16202.916666666666,13500.583333333334,0,0,14266.458333333334
2017-07-04,14266.458333333334,23.8,15035.25,14422.583333333334,14779.125,13622.125,1,0,15640.875
2017-07-05,15640.875,24.1,14266.458333333334,15035.25,14422.583333333334,13941.458333333334,2,0,15727.0
2017-07-06,15727.0,22.4,15640.875,14266.458333333334,15035.25,15707.916666666666,3,0,15384.291666666666
2017-07-07,15384.291666666666,22.5,15727.0,15640.875,14266.458333333334,16202.916666666666,4,0,13785.541666666666
2017-07-08,13785.541666666666,21.8,15384.291666666666,15727.0,15640.875,14779.125,5,1,13431.916666666666
2017-07-09,13431.916666666666,20.2,13785.541666666666,15384.291666666666,15727.0,14422.583333333334,6,1,15255.833333333334
2017-07-10,15255.833333333334,21.5,13431.916666666666,13785.541666666666,15384.291666666666,15035.25,0,0,16266.916666666666
2017-07-11,16266.916666666666,24.8,15255.833333333334,13431.916666666666,13785.541666666666,14266.458333333334,1,0,17070.458333333332
2017-07-12,17070.458333333332,26.1,16266.916666666666,15255.833333333334,13431.916666666666,15640.875,2,0,17028.458333333332
2017-07-13,17028.458333333332,25.2,17070.458333333332,16266.916666666666,15255.833333333334,15727.0,3,0,16763.875
2017-07-14,16763.875,24.9,17028.458333333332,17070.458333333332,16266.916666666666,15384.291666666666,4,0,14824.75
2017-07-15,14824.75,22.5,16763.875,17028.458333333332,17070.458333333332,13785.541666666666,5,1,14512.833333333334
2017-07-16,14512.833333333334,22.6,14824.75,16763.875,17028.458333333332,13431.916666666666,6,1,16512.125
2017-07-17,16512.125,23.2,14512.833333333334,14824.75,16763.875,15255.833333333334,0,0,17294.875
2017-07-18,17294.875,24.4,16512.125,14512.833333333334,14824.75,16266.916666666666,1,0,17803.375
2017-07-19,17803.375,25.8,17294.875,16512.125,14512.833333333334,17070.458333333332,2,0,17935.958333333332
2017-07-20,17935.958333333332,25.2,17803.375,17294.875,16512.125,17028.458333333332,3,0,17653.375
2017-07-21,17653.375,25.7,17935.958333333332,17803.375,17294.875,16763.875,4,0,16368.166666666666
2017-07-22,16368.166666666666,24.7,17653.375,17935.958333333332,17803.375,14824.75,5,1,15403.541666666666
2017-07-23,15403.541666666666,23.8,16368.166666666666,17653.375,17935.958333333332,14512.833333333334,6,1,16343.333333333334
2017-07-24,16343.333333333334,22.5,15403.541666666666,16368.166666666666,17653.375,16512.125,0,0,15501.5
2017-07-25,15501.5,20.0,16343.333333333334,15403.541666666666,16368.166666666666,17294.875,1,0,15790.625
2017-07-26,15790.625,21.0,15501.5,16343.333333333334,15403.541666666666,17803.375,2,0,15962.833333333334
2017-07-27,15962.833333333334,22.3,15790.625,15501.5,16343.333333333334,17935.958333333332,3,0,15613.958333333334
2017-07-28,15613.958333333334,22.5,15962.833333333334,15790.625,15501.5,17653.375,4,0,13456.208333333334
2017-07-29,13456.208333333334,20.6,15613.958333333334,15962.833333333334,15790.625,16368.166666666666,5,1,13632.25
